@ HyperIMU - ianovir
@ Date:Tue Mar 31 16:31:49 EDT 2026, Sampling Rate:5ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
0.4635025,3.6409075,7.068581,6.0024,-21.886799,-47.336,205.94403,-29.998592,2.3302054,-0.54321706,0.24321362,-0.59121364
0.47397712,3.6424038,7.3075523,5.6974,-21.9356,-47.9338,206.60507,-29.53427,1.9010823,-0.5904309,0.26864412,-0.5817542
0.4895394,3.652205,7.4856215,6.6124,-21.6306,-48.0192,206.81836,-29.208996,1.6087589,-0.53004384,0.2437299,-0.5733773
0.45347676,3.626991,7.5462246,6.4416,-21.0084,-47.9094,207.37407,-28.918207,1.3365446,-0.45558423,0.2021784,-0.5680314
0.3434183,3.5943701,7.6157312,6.5392,-20.8986,-47.6166,207.60707,-28.68583,1.0954219,-0.29270902,0.092878826,-0.5542753
0.38501757,3.57791,7.6556096,6.1122,-21.4842,-48.0192,208.20045,-28.530617,0.9087157,-0.14294046,-0.02081738,-0.5497454
0.29972413,3.6348472,7.714342,6.5025997,-21.923399,-48.312,208.48256,-28.45838,0.7735718,0.006828101,-0.08683346,-0.5494456
0.16602293,3.7619643,7.6172276,6.7953997,-22.0698,-48.0314,209.27634,-28.50887,0.622654,0.17463285,-0.10860011,-0.560204
0.7198317,3.709217,7.449409,6.283,-22.3626,-48.128998,209.983,-28.623793,0.29469493,-0.19728215,1.0371219,-0.51074195
0.5850082,3.71004,7.648801,7.1735997,-22.3748,-47.5434,209.92801,-28.458645,-0.41307887,-0.45849866,1.4386309,-0.52966076
0.52156186,3.915268,7.726463,7.6738,-22.3626,-47.641,210.10785,-28.157625,-1.3817453,-0.612081,1.895764,-0.6125639
-0.35090017,4.362759,7.6107183,9.174399,-22.4846,-47.8362,209.94429,-27.832233,-2.4889278,-0.44649118,1.6499356,-0.80263495
-1.7820343,4.492495,7.3591776,9.4794,-22.1064,-47.6288,210.33414,-27.527212,-3.933023,-0.12383844,1.0029482,-0.85942477
-2.2604256,4.2443957,7.325509,10.492,-21.9966,-48.1168,210.88507,-27.527155,-4.5258994,0.29357505,0.24341348,-0.6147789
-2.2604256,4.2443957,7.325509,10.492,-21.9966,-48.1168,210.88507,-27.527155,-4.5258994,0.29357505,0.24341348,-0.6147789
-1.9702035,3.9124248,8.316858,9.6258,-23.4972,-47.274998,211.90218,-28.324015,-4.300192,0.56273544,-0.5892818,0.06265199
-2.2150106,3.4968064,9.244836,9.1866,-24.338999,-47.6898,212.42905,-27.699074,-5.197827,0.5603373,-0.44882274,0.19776513
-2.7742064,4.040739,9.757569,9.089,-24.3268,-47.2994,212.44681,-27.875017,-5.107677,0.61186445,-0.23778446,0.35356238
-2.0573676,4.771794,9.480515,8.479,-24.522,-47.1042,212.65616,-28.233538,-4.907459,0.693402,0.017736409,0.47198832
-1.1896938,5.2582655,8.707487,8.2472,-25.498,-46.9334,212.40524,-28.64936,-4.8004513,0.709473,0.22885796,0.53817093
0.10676643,5.2248216,7.87423,8.235,-25.7176,-46.1526,212.39279,-29.082869,-4.750798,0.6306001,0.17836332,0.52764565
1.2762592,3.3770964,7.07322,7.8933997,-26.84,-46.7626,212.0981,-29.455664,-4.6741705,0.4589816,0.028045176,0.37839338
2.2111201,1.953519,6.2712374,8.3814,-26.9254,-45.7012,212.30396,-29.636948,-4.596193,0.029111026,-0.16527335,-0.24722722
0.9067291,4.6220064,7.072397,7.9666,-27.4256,-46.2014,212.568,-29.549692,-4.535847,-0.39543033,-0.51120824,-0.43161926
-0.0013467384,6.0142345,7.405266,7.7836,-26.791199,-45.994,213.16232,-29.330061,-4.3608193,-0.59709245,-0.42092744,-0.1786964
0.70606506,5.57228,7.9555583,7.0759997,-27.0108,-45.994,213.34221,-29.168642,-3.9944391,-0.7940082,-0.080588244,-0.16520673
0.71796125,5.5769186,8.945785,7.381,-26.8156,-45.994,213.69315,-29.406046,-2.9985275,-0.85805917,-0.064550534,-0.23631892
1.0150667,4.6312838,10.0439005,7.3687997,-27.254799,-45.994,213.91432,-28.679468,-3.0739846,-0.7819508,0.11296344,-0.3917165
0.40806174,4.368745,10.370934,7.198,-26.5838,-46.567398,214.27525,-28.253828,-3.332317,-0.6242383,0.7059257,-0.4890752
-0.14036007,4.751293,10.786327,6.6856,-26.8034,-46.7748,214.27104,-27.944254,-3.950597,-0.36030722,1.4477905,-0.5313595
-1.5927427,5.64867,11.701885,7.9788,-26.9742,-46.189198,214.13118,-27.834776,-5.474182,0.17676455,2.0877502,-0.4955869
-2.0111294,6.455516,10.834661,9.9674,-27.096199,-45.1156,213.6991,-28.241255,-7.26513,0.9393302,1.9907246,-0.31026223
-2.086023,6.653636,9.673472,10.3456,-27.486599,-44.6398,213.31314,-28.794184,-8.362524,1.1427243,1.7383846,-0.23683518
-2.6477625,6.7231426,8.775797,10.3456,-27.486599,-44.6398,212.9547,-29.510477,-9.275855,1.246678,1.4425279,-0.17153522
-4.1094975,6.9235077,8.802133,11.0776,-29.1458,-43.1148,212.54959,-30.650555,-10.1670885,1.1852584,0.49140677,0.025480475
-4.2395325,6.9825397,8.746991,11.3826,-28.9628,-43.1148,212.39412,-31.34597,-10.386362,1.0567236,0.17113553,0.12751895
-4.004751,7.0580316,9.144354,12.2366,-30.0364,-42.455997,212.3176,-31.925549,-10.379034,0.83019716,-0.11447894,0.23445368
